  66  0.215E+08  0.225E+08  0.148E+08  0.113E+08  0.919E+07  0.622E+07  0.487E+07  0.479E+07  0.374E+07  0.293E+07  0.192E+08  0.870E+07  0.511E+07  0.342E+07  0.207E+07  0.156E+07  0.904E+06  0.615E+06  0.106E+07  0.495E+06  0.223E+07
  67  0.189E+08  0.171E+08  0.131E+08  0.124E+08  0.807E+07  0.538E+07  0.479E+07  0.404E+07  0.428E+07  0.250E+07  0.158E+08  0.682E+07  0.343E+07  0.404E+07  0.207E+07  0.165E+07  0.158E+07  0.285E+06  0.933E+06  0.154E+07  0.168E+07
  68  0.180E+08  0.166E+08  0.123E+08  0.959E+07  0.756E+07  0.597E+07  0.499E+07  0.421E+07  0.379E+07  0.357E+07  0.133E+08  0.716E+07  0.361E+07  0.337E+07  0.176E+07  0.250E+07  0.474E+06  0.102E+07  0.139E+06  0.659E+06  0.347E+07
  69  0.194E+08  0.154E+08  0.978E+07  0.814E+07  0.518E+07  0.518E+07  0.435E+07  0.383E+07  0.304E+07  0.249E+07  0.128E+08  0.708E+07  0.222E+07  0.209E+07  0.156E+07  0.217E+07  0.115E+07  0.274E+06  0.378E+06  0.157E+06  0.163E+07
  70  0.178E+08  0.146E+08  0.118E+08  0.866E+07  0.638E+07  0.418E+07  0.283E+07  0.270E+07  0.247E+07  0.169E+07  0.135E+08  0.616E+07  0.305E+07  0.157E+07  0.121E+07  0.737E+06  0.103E+07  0.404E+06  0.693E+06  0.576E+06  0.332E+07
  71  0.196E+08  0.133E+08  0.101E+08  0.732E+07  0.599E+07  0.434E+07  0.296E+07  0.296E+07  0.204E+07  0.145E+07  0.103E+08  0.468E+07  0.227E+07  0.102E+07  0.107E+07  0.651E+06  0.844E+06  0.556E+06  0.252E+06  0.195E+06  0.139E+07
  72  0.178E+08  0.111E+08  0.875E+07  0.828E+07  0.634E+07  0.329E+07  0.276E+07  0.201E+07  0.182E+07  0.152E+07  0.122E+08  0.455E+07  0.182E+07  0.154E+07  0.142E+07  0.113E+07  0.104E+07  0.467E+06  0.424E+06  0.533E+06  0.352E+07
  73  0.156E+08  0.109E+08  0.970E+07  0.658E+07  0.497E+07  0.434E+07  0.346E+07  0.265E+07  0.186E+07  0.173E+07  0.838E+07  0.405E+07  0.229E+07  0.121E+07  0.118E+07  0.664E+06  0.530E+06  0.219E+06  0.245E+06  0.358E+06  0.189E+07
  74  0.143E+08  0.932E+07  0.762E+07  0.591E+07  0.453E+07  0.425E+07  0.249E+07  0.211E+07  0.220E+07  0.146E+07  0.874E+07  0.318E+07  0.183E+07  0.145E+07  0.109E+07  0.810E+06  0.455E+06  0.230E+06  0.277E+06  0.550E+05  0.158E+07
  75  0.143E+08  0.931E+07  0.735E+07  0.567E+07  0.398E+07  0.379E+07  0.278E+07  0.216E+07  0.145E+07  0.146E+07  0.658E+07  0.361E+07  0.222E+07  0.137E+07  0.857E+06  0.685E+06  0.135E+07  0.160E+06  0.158E+06  0.000E+00  0.998E+06
  76  0.137E+08  0.898E+07  0.743E+07  0.471E+07  0.446E+07  0.328E+07  0.195E+07  0.168E+07  0.153E+07  0.854E+06  0.600E+07  0.242E+07  0.122E+07  0.842E+06  0.719E+06  0.223E+06  0.475E+06  0.454E+06  0.233E+06  0.280E+05  0.894E+06
  77  0.118E+08  0.900E+07  0.667E+07  0.590E+07  0.468E+07  0.263E+07  0.182E+07  0.155E+07  0.934E+06  0.896E+06  0.547E+07  0.259E+07  0.193E+07  0.140E+07  0.445E+06  0.451E+06  0.799E+05  0.718E+06  0.176E+06  0.167E+04  0.134E+07
  78  0.125E+08  0.824E+07  0.759E+07  0.503E+07  0.394E+07  0.278E+07  0.178E+07  0.135E+07  0.141E+07  0.125E+07  0.598E+07  0.202E+07  0.134E+07  0.816E+06  0.264E+06  0.406E+06  0.435E+05  0.379E+06  0.257E+06  0.294E+05  0.571E+06
  79  0.106E+08  0.783E+07  0.532E+07  0.389E+07  0.299E+07  0.201E+07  0.143E+07  0.142E+07  0.116E+07  0.835E+06  0.415E+07  0.146E+07  0.776E+06  0.870E+06  0.187E+06  0.239E+06  0.272E+06  0.954E+05  0.164E+06  0.143E+06  0.425E+06
  80  0.108E+08  0.856E+07  0.461E+07  0.313E+07  0.294E+07  0.164E+07  0.150E+07  0.750E+06  0.106E+07  0.812E+06  0.379E+07  0.171E+07  0.601E+06  0.362E+06  0.110E+06  0.622E+06  0.218E+06  0.168E+05  0.945E+05  0.519E+06  0.322E+06
  81  0.110E+08  0.853E+07  0.452E+07  0.307E+07  0.208E+07  0.168E+07  0.151E+07  0.138E+07  0.111E+07  0.116E+07  0.428E+07  0.204E+07  0.754E+06  0.917E+06  0.292E+06  0.638E+06  0.222E+06  0.164E+05  0.794E+05  0.928E-01  0.413E+06
  82  0.113E+08  0.674E+07  0.466E+07  0.319E+07  0.225E+07  0.253E+07  0.150E+07  0.127E+07  0.109E+07  0.993E+06  0.330E+07  0.143E+07  0.645E+06  0.134E+06  0.207E+06  0.237E+06  0.132E+06  0.680E+05  0.640E+05  0.641E+05  0.194E+06
